Class,Segment,WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
0,6609,10,10.00,30.00,50.00,20.00,10.00,10.00,0.00,0.00,10.00,10.00,0.00,10.00,10.00,10.00,0,0,10,0,0,20,0,0,0,0,10,10,0,0,10,10,10,0,0,0,0,30,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,10,0,0,0,0,0,0,10,0,80,0,0,20,0,0,0,0,0,20,0,40
0,6610,10,10.00,30.00,50.00,20.00,10.00,10.00,0.00,0.00,10.00,10.00,0.00,10.00,10.00,10.00,0,0,10,0,0,20,0,0,0,0,10,10,0,0,10,10,10,0,0,0,0,30,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,10,0,0,0,0,0,0,10,0,80,0,0,20,0,0,0,0,0,20,0,40
0,6611,11,11.00,45.45,36.36,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,18.18,0,18.18,0,0,9.09,9.09,0,0,0,0,0,0,9.09,0,9.09,0,9.09,0,0,0,0,0,0,18.18,0,9.09,0,0,0,0,0,0,0,0,0,0,0,81.82,0,0,27.27,0,0,0,0,0,18.18,0,36.36
0,6612,18,18.00,33.33,83.33,38.89,11.11,11.11,0.00,0.00,11.11,11.11,0.00,11.11,11.11,11.11,5.56,0,16.67,0,0,16.67,5.56,0,0,0,5.56,11.11,0,0,5.56,0,0,0,0,0,0,33.33,5.56,0,5.56,0,0,11.11,11.11,0,5.56,0,0,5.56,11.11,0,0,5.56,16.67,27.78,0,16.67,5.56,0,0,0,0,0,0,0,5.56,5.56,0,38.89,0,0,0,0,0,0,0,0,11.11,0,27.78
0,6613,18,18.00,44.44,22.22,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0,0,11.11,0,0,5.56,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,16.67,0,5.56,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,5.56,16.67,11.11,5.56,5.56,0,5.56,0,0,0,0,0,0,0,0,77.78,0,0,11.11,0,0,0,0,0,11.11,0,55.56
0,6614,14,14.00,50.00,28.57,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0,0,14.29,0,0,7.14,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,21.43,0,7.14,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,7.14,21.43,14.29,7.14,7.14,0,7.14,0,0,0,0,0,0,0,0,64.29,7.14,0,7.14,0,0,0,0,0,14.29,0,35.71
0,6615,33,33.00,54.55,36.36,27.27,9.09,3.03,0.00,0.00,0.00,3.03,0.00,9.09,0.00,9.09,6.06,0,9.09,0,0,3.03,3.03,3.03,0,6.06,0,12.12,0,0,3.03,3.03,0,3.03,0,0,3.03,15.15,6.06,0,3.03,3.03,0,3.03,3.03,6.06,3.03,0,3.03,0,3.03,3.03,0,0,0,6.06,0,0,0,0,3.03,0,0,3.03,0,0,0,0,0,66.67,0,0,3.03,0,0,0,0,0,6.06,0,57.58
0,6616,11,11.00,45.45,36.36,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,18.18,0,18.18,0,0,9.09,9.09,0,0,0,0,0,0,9.09,0,9.09,0,9.09,0,0,0,0,0,0,18.18,0,9.09,0,0,0,0,0,0,0,0,0,0,0,81.82,0,0,27.27,0,0,0,0,0,18.18,0,36.36
0,6617,10,10.00,30.00,50.00,20.00,10.00,10.00,0.00,0.00,10.00,10.00,0.00,10.00,10.00,10.00,0,0,10,0,0,20,0,0,0,0,10,10,0,0,10,10,10,0,0,0,0,30,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,10,0,0,0,0,0,0,10,0,80,0,0,20,0,0,0,0,0,20,0,40
0,6618,6,6.00,50.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.67,0,0,16.67,0,0,0,0,0,33.33,0,66.67
0,6619,23,23.00,21.74,69.57,56.52,26.09,26.09,0.00,0.00,26.09,26.09,0.00,26.09,26.09,8.70,8.7,0,8.7,0,0,26.09,4.35,0,0,0,0,30.43,0,4.35,0,4.35,4.35,0,0,0,0,34.78,0,0,4.35,0,0,0,26.09,0,0,0,0,0,0,0,0,0,0,8.7,0,21.74,4.35,0,0,0,4.35,0,0,0,0,13.04,0,39.13,4.35,4.35,4.35,0,0,0,0,8.7,8.7,0,8.7
0,6620,19,19.00,36.84,68.42,47.37,15.79,5.26,0.00,0.00,0.00,5.26,0.00,15.79,0.00,15.79,10.53,0,15.79,0,0,5.26,5.26,5.26,0,10.53,0,21.05,0,0,5.26,5.26,0,5.26,0,0,5.26,31.58,10.53,0,5.26,5.26,0,5.26,5.26,10.53,5.26,0,5.26,0,5.26,5.26,0,0,0,10.53,0,0,5.26,0,10.53,0,0,5.26,0,0,0,0,0,36.84,5.26,0,5.26,0,0,0,0,0,10.53,0,15.79
0,6621,11,11.00,45.45,36.36,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,18.18,0,18.18,0,0,9.09,9.09,0,0,0,0,0,0,9.09,0,9.09,0,9.09,0,0,0,0,0,0,18.18,0,9.09,0,0,0,0,0,0,0,0,0,0,0,81.82,0,0,27.27,0,0,0,0,0,18.18,0,36.36
0,6622,19,19.00,36.84,68.42,47.37,15.79,5.26,0.00,0.00,0.00,5.26,0.00,15.79,0.00,15.79,10.53,0,15.79,0,0,5.26,5.26,5.26,0,10.53,0,21.05,0,0,5.26,5.26,0,5.26,0,0,5.26,31.58,10.53,0,5.26,5.26,0,5.26,5.26,10.53,5.26,0,5.26,0,5.26,5.26,0,0,0,10.53,0,0,5.26,0,10.53,0,0,5.26,0,0,0,0,0,36.84,5.26,0,5.26,0,0,0,0,0,10.53,0,15.79
0,6623,19,19.00,36.84,68.42,47.37,15.79,5.26,0.00,0.00,0.00,5.26,0.00,15.79,0.00,15.79,10.53,0,15.79,0,0,5.26,5.26,5.26,0,10.53,0,21.05,0,0,5.26,5.26,0,5.26,0,0,5.26,31.58,10.53,0,5.26,5.26,0,5.26,5.26,10.53,5.26,0,5.26,0,5.26,5.26,0,0,0,10.53,0,0,5.26,0,10.53,0,0,5.26,0,0,0,0,0,36.84,5.26,0,5.26,0,0,0,0,0,10.53,0,15.79
0,6624,19,19.00,36.84,68.42,47.37,15.79,5.26,0.00,0.00,0.00,5.26,0.00,15.79,0.00,15.79,10.53,0,15.79,0,0,5.26,5.26,5.26,0,10.53,0,21.05,0,0,5.26,5.26,0,5.26,0,0,5.26,31.58,10.53,0,5.26,5.26,0,5.26,5.26,10.53,5.26,0,5.26,0,5.26,5.26,0,0,0,10.53,0,0,5.26,0,10.53,0,0,5.26,0,0,0,0,0,36.84,5.26,0,5.26,0,0,0,0,0,10.53,0,15.79
0,6625,4,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,25,0,0,0,0,0,50,0,75
0,6626,15,15.00,26.67,73.33,60.00,33.33,13.33,6.67,0.00,6.67,6.67,0.00,26.67,6.67,6.67,6.67,0,6.67,0,0,13.33,6.67,0,0,0,6.67,20,0,0,6.67,0,0,0,0,0,0,13.33,0,0,6.67,6.67,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,6.67,6.67,0,0,0,6.67,0,0,0,0,46.67,0,0,6.67,0,0,0,0,0,13.33,0,26.67
0,6627,23,23.00,21.74,69.57,56.52,26.09,26.09,0.00,0.00,26.09,26.09,0.00,26.09,26.09,8.70,8.7,0,8.7,0,0,26.09,4.35,0,0,0,0,30.43,0,4.35,0,4.35,4.35,0,0,0,0,34.78,0,0,4.35,0,0,0,26.09,0,0,0,0,0,0,0,0,0,0,8.7,0,21.74,4.35,0,0,0,4.35,0,0,0,0,13.04,0,39.13,4.35,4.35,4.35,0,0,0,0,8.7,8.7,0,8.7
0,6628,21,21.00,19.05,47.62,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,4.76,4.76,4.76,0,0,0,4.76,9.52,0,4.76,9.52,9.52,4.76,4.76,4.76,4.76,0,14.29,0,0,0,0,4.76,0,4.76,0,4.76,0,0,0,4.76,0,0,4.76,4.76,9.52,0,4.76,4.76,0,4.76,0,4.76,0,4.76,0,0,0,0,76.19,4.76,4.76,4.76,0,0,0,0,9.52,9.52,0,42.86
0,6629,1,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,200,0,100
0,6630,19,19.00,36.84,68.42,47.37,15.79,5.26,0.00,0.00,0.00,5.26,0.00,15.79,0.00,15.79,10.53,0,15.79,0,0,5.26,5.26,5.26,0,10.53,0,21.05,0,0,5.26,5.26,0,5.26,0,0,5.26,31.58,10.53,0,5.26,5.26,0,5.26,5.26,10.53,5.26,0,5.26,0,5.26,5.26,0,0,0,10.53,0,0,5.26,0,10.53,0,0,5.26,0,0,0,0,0,36.84,5.26,0,5.26,0,0,0,0,0,10.53,0,15.79
0,6631,20,20.00,15.00,80.00,50.00,15.00,10.00,0.00,5.00,5.00,0.00,5.00,5.00,5.00,15.00,10,0,15,0,5,5,15,5,0,0,0,15,0,0,0,0,0,0,0,0,0,35,0,0,5,5,0,5,20,20,0,0,0,0,0,0,0,0,0,40,10,20,15,5,5,0,0,5,0,0,0,0,0,55,5,10,5,0,0,0,5,10,10,0,10
0,6632,10,10.00,30.00,50.00,20.00,10.00,10.00,0.00,0.00,10.00,10.00,0.00,10.00,10.00,10.00,0,0,10,0,0,20,0,0,0,0,10,10,0,0,10,10,10,0,0,0,0,30,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,10,0,0,0,0,0,0,10,0,80,0,0,20,0,0,0,0,0,20,0,40
0,6633,13,13.00,15.38,30.77,30.77,7.69,7.69,0.00,0.00,7.69,7.69,0.00,7.69,7.69,7.69,7.69,0,7.69,0,7.69,15.38,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,23.08,7.69,7.69,0,0,0,7.69,7.69,0,0,0,0,0,7.69,7.69,0,0,0,15.38,0,15.38,7.69,0,0,0,0,7.69,0,0,0,0,0,61.54,0,0,15.38,0,0,0,0,0,15.38,0,30.77
0,6634,19,19.00,15.79,52.63,31.58,5.26,5.26,0.00,0.00,5.26,5.26,5.26,0.00,0.00,5.26,5.26,0,5.26,0,0,15.79,0,0,0,0,0,5.26,0,0,0,10.53,5.26,5.26,0,0,0,21.05,0,5.26,0,0,0,5.26,10.53,0,0,0,0,0,5.26,5.26,0,0,10.53,26.32,0,15.79,0,0,5.26,0,0,0,0,0,5.26,0,0,78.95,0,5.26,15.79,0,0,0,0,15.79,15.79,0,26.32
0,6635,11,11.00,18.18,36.36,27.27,18.18,9.09,0.00,0.00,9.09,9.09,0.00,18.18,9.09,9.09,0,0,9.09,0,9.09,9.09,9.09,0,0,0,9.09,9.09,0,0,9.09,0,0,0,0,0,0,18.18,9.09,9.09,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.82,0,0,18.18,0,0,0,0,0,18.18,0,45.45
0,6636,17,17.00,41.18,35.29,23.53,5.88,5.88,0.00,0.00,5.88,5.88,0.00,5.88,5.88,0.00,0,0,0,0,0,11.76,0,0,5.88,5.88,0,5.88,0,0,5.88,0,0,0,0,0,0,17.65,0,0,0,0,5.88,0,11.76,0,5.88,0,0,0,0,0,5.88,0,5.88,11.76,0,11.76,5.88,11.76,5.88,0,0,0,0,0,0,0,0,64.71,0,0,11.76,0,0,0,5.88,0,11.76,0,35.29
0,6637,12,12.00,16.67,41.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,16.67,0,0,0,8.33,0,0,0,0,0,8.33,8.33,0,0,0,0,16.67,0,8.33,0,0,0,0,8.33,0,0,0,0,0,8.33,8.33,0,0,16.67,25,0,8.33,0,0,8.33,0,0,0,0,0,8.33,0,0,83.33,0,0,16.67,0,0,0,8.33,0,16.67,0,41.67
0,6638,7,7.00,42.86,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.43,0,14.29,28.57,0,0,0,0,28.57,28.57,0,71.43
0,6639,3,3.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,33.33,0,0,0,0,0,66.67,0,100
0,6640,3,3.00,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,200,0,0,33.33,0,0,0,0,0,66.67,0,100
0,6641,14,14.00,35.71,57.14,35.71,21.43,14.29,0.00,0.00,14.29,14.29,0.00,21.43,14.29,14.29,7.14,0,14.29,0,7.14,0,14.29,0,0,0,0,21.43,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,7.14,21.43,7.14,0,14.29,7.14,0,0,0,0,0,0,0,0,0,57.14,7.14,0,7.14,0,0,0,0,0,14.29,0,28.57
0,6642,8,8.00,50.00,25.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,25,25,0,0,0,0,25,0,0,0,0,25,0,0,0,25,0,0,12.5,12.5,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,25,0,0,0,0,112.5,0,0,25,0,0,0,0,0,25,0,62.5
0,6643,9,9.00,66.67,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.33,0,0,22.22,0,0,0,0,0,22.22,0,88.89
0,6644,20,20.00,35.00,75.00,55.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,25.00,20,5,20,5,5,25,15,0,5,5,5,10,0,0,15,15,5,5,0,5,5,40,0,10,5,10,0,0,15,10,10,0,0,5,10,5,0,5,15,30,15,10,0,0,0,0,0,0,5,0,5,0,0,30,5,0,5,0,0,0,0,0,10,0,10
0,6645,20,20.00,35.00,75.00,55.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,25.00,20,5,20,5,5,25,15,0,5,5,5,10,0,0,15,15,5,5,0,5,5,40,0,10,5,10,0,0,15,10,10,0,0,5,10,5,0,5,15,30,15,10,0,0,0,0,0,0,5,0,5,0,0,30,5,0,5,0,0,0,0,0,10,0,10
0,6646,20,20.00,35.00,75.00,55.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,25.00,20,5,20,5,5,25,15,0,5,5,5,10,0,0,15,15,5,5,0,5,5,40,0,10,5,10,0,0,15,10,10,0,0,5,10,5,0,5,15,30,15,10,0,0,0,0,0,0,5,0,5,0,0,30,5,0,5,0,0,0,0,0,10,0,10
0,6647,20,20.00,35.00,75.00,55.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,25.00,20,5,20,5,5,25,15,0,5,5,5,10,0,0,15,15,5,5,0,5,5,40,0,10,5,10,0,0,15,10,10,0,0,5,10,5,0,5,15,30,15,10,0,0,0,0,0,0,5,0,5,0,0,30,5,0,5,0,0,0,0,0,10,0,10
0,6648,20,20.00,35.00,75.00,55.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,25.00,20,5,20,5,5,25,15,0,5,5,5,10,0,0,15,15,5,5,0,5,5,40,0,10,5,10,0,0,15,10,10,0,0,5,10,5,0,5,15,30,15,10,0,0,0,0,0,0,5,0,5,0,0,30,5,0,5,0,0,0,0,0,10,0,10
0,6649,20,20.00,35.00,75.00,55.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,25.00,20,5,20,5,5,25,15,0,5,5,5,10,0,0,15,15,5,5,0,5,5,40,0,10,5,10,0,0,15,10,10,0,0,5,10,5,0,5,15,30,15,10,0,0,0,0,0,0,5,0,5,0,0,30,5,0,5,0,0,0,0,0,10,0,10
0,6650,11,11.00,45.45,36.36,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,18.18,0,18.18,0,0,9.09,9.09,0,0,0,0,0,0,9.09,0,9.09,0,9.09,0,0,0,0,0,0,18.18,0,9.09,0,0,0,0,0,0,0,0,0,0,0,81.82,0,0,27.27,0,0,0,0,0,18.18,0,36.36
0,6651,19,19.00,36.84,68.42,47.37,15.79,5.26,0.00,0.00,0.00,5.26,0.00,15.79,0.00,15.79,10.53,0,15.79,0,0,5.26,5.26,5.26,0,10.53,0,21.05,0,0,5.26,5.26,0,5.26,0,0,5.26,31.58,10.53,0,5.26,5.26,0,5.26,5.26,10.53,5.26,0,5.26,0,5.26,5.26,0,0,0,10.53,0,0,5.26,0,10.53,0,0,5.26,0,0,0,0,0,36.84,5.26,0,5.26,0,0,0,0,0,10.53,0,15.79
0,6652,19,19.00,36.84,68.42,47.37,15.79,5.26,0.00,0.00,0.00,5.26,0.00,15.79,0.00,15.79,10.53,0,15.79,0,0,5.26,5.26,5.26,0,10.53,0,21.05,0,0,5.26,5.26,0,5.26,0,0,5.26,31.58,10.53,0,5.26,5.26,0,5.26,5.26,10.53,5.26,0,5.26,0,5.26,5.26,0,0,0,10.53,0,0,5.26,0,10.53,0,0,5.26,0,0,0,0,0,36.84,5.26,0,5.26,0,0,0,0,0,10.53,0,15.79
0,6653,11,11.00,45.45,36.36,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,18.18,0,18.18,0,0,9.09,9.09,0,0,0,0,0,0,9.09,0,9.09,0,9.09,0,0,0,0,0,0,18.18,0,9.09,0,0,0,0,0,0,0,0,0,0,0,81.82,0,0,27.27,0,0,0,0,0,18.18,0,36.36
0,6654,20,20.00,35.00,75.00,55.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,25.00,20,5,20,5,5,25,15,0,5,5,5,10,0,0,15,15,5,5,0,5,5,40,0,10,5,10,0,0,15,10,10,0,0,5,10,5,0,5,15,30,15,10,0,0,0,0,0,0,5,0,5,0,0,30,5,0,5,0,0,0,0,0,10,0,10
0,6655,24,24.00,29.17,70.83,45.83,12.50,8.33,0.00,0.00,8.33,8.33,0.00,12.50,12.50,20.83,8.33,4.17,12.5,4.17,12.5,12.5,0,0,8.33,4.17,0,16.67,0,0,4.17,8.33,4.17,4.17,0,0,4.17,25,0,8.33,0,4.17,0,0,12.5,0,8.33,0,4.17,4.17,0,0,0,4.17,12.5,29.17,12.5,8.33,8.33,4.17,0,0,0,0,0,0,0,4.17,0,37.5,0,12.5,0,0,0,0,0,8.33,8.33,0,8.33
0,6656,22,22.00,18.18,68.18,45.45,13.64,9.09,0.00,0.00,4.55,9.09,0.00,13.64,4.55,13.64,13.64,0,13.64,0,0,18.18,9.09,0,0,0,0,13.64,0,0,4.55,4.55,4.55,0,0,0,0,22.73,4.55,0,9.09,9.09,0,0,9.09,13.64,0,0,0,0,0,0,0,0,4.55,22.73,9.09,9.09,0,4.55,0,4.55,0,0,0,0,0,0,0,45.45,0,0,9.09,0,0,0,0,0,9.09,0,27.27
0,6657,22,22.00,18.18,68.18,45.45,13.64,9.09,0.00,0.00,4.55,9.09,0.00,13.64,4.55,13.64,13.64,0,13.64,0,0,18.18,9.09,0,0,0,0,13.64,0,0,4.55,4.55,4.55,0,0,0,0,22.73,4.55,0,9.09,9.09,0,0,9.09,13.64,0,0,0,0,0,0,0,0,4.55,22.73,9.09,9.09,0,4.55,0,4.55,0,0,0,0,0,0,0,45.45,0,0,9.09,0,0,0,0,0,9.09,0,27.27
0,6658,20,20.00,35.00,75.00,55.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,25.00,20,5,20,5,5,25,15,0,5,5,5,10,0,0,15,15,5,5,0,5,5,40,0,10,5,10,0,0,15,10,10,0,0,5,10,5,0,5,15,30,15,10,0,0,0,0,0,0,5,0,5,0,0,30,5,0,5,0,0,0,0,0,10,0,10
0,6659,11,11.00,45.45,36.36,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,18.18,0,18.18,0,0,9.09,9.09,0,0,0,0,0,0,9.09,0,9.09,0,9.09,0,0,0,0,0,0,18.18,0,9.09,0,0,0,0,0,0,0,0,0,0,0,81.82,0,0,27.27,0,0,0,0,0,18.18,0,36.36
0,6660,20,20.00,15.00,80.00,50.00,15.00,10.00,0.00,5.00,5.00,0.00,5.00,5.00,5.00,15.00,10,0,15,0,5,5,15,5,0,0,0,15,0,0,0,0,0,0,0,0,0,35,0,0,5,5,0,5,20,20,0,0,0,0,0,0,0,0,0,40,10,20,15,5,5,0,0,5,0,0,0,0,0,55,5,10,5,0,0,0,5,10,10,0,10
0,6661,19,19.00,36.84,68.42,47.37,15.79,5.26,0.00,0.00,0.00,5.26,0.00,15.79,0.00,15.79,10.53,0,15.79,0,0,5.26,5.26,5.26,0,10.53,0,21.05,0,0,5.26,5.26,0,5.26,0,0,5.26,31.58,10.53,0,5.26,5.26,0,5.26,5.26,10.53,5.26,0,5.26,0,5.26,5.26,0,0,0,10.53,0,0,5.26,0,10.53,0,0,5.26,0,0,0,0,0,36.84,5.26,0,5.26,0,0,0,0,0,10.53,0,15.79
0,6662,10,10.00,30.00,50.00,20.00,10.00,10.00,0.00,0.00,10.00,10.00,0.00,10.00,10.00,10.00,0,0,10,0,0,20,0,0,0,0,10,10,0,0,10,10,10,0,0,0,0,30,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,10,0,0,0,0,0,0,10,0,80,0,0,20,0,0,0,0,0,20,0,40
0,6663,20,20.00,15.00,80.00,50.00,15.00,10.00,0.00,5.00,5.00,0.00,5.00,5.00,5.00,15.00,10,0,15,0,5,5,15,5,0,0,0,15,0,0,0,0,0,0,0,0,0,35,0,0,5,5,0,5,20,20,0,0,0,0,0,0,0,0,0,40,10,20,15,5,5,0,0,5,0,0,0,0,0,55,5,10,5,0,0,0,5,10,10,0,10
0,6664,10,10.00,30.00,50.00,20.00,10.00,10.00,0.00,0.00,10.00,10.00,0.00,10.00,10.00,10.00,0,0,10,0,0,20,0,0,0,0,10,10,0,0,10,10,10,0,0,0,0,30,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,10,0,0,0,0,0,0,10,0,80,0,0,20,0,0,0,0,0,20,0,40
0,6665,7,7.00,42.86,42.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,14.29,0,14.29,0,0,14.29,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,6666,10,10.00,30.00,50.00,20.00,10.00,10.00,0.00,0.00,10.00,10.00,0.00,10.00,10.00,10.00,0,0,10,0,0,20,0,0,0,0,10,10,0,0,10,10,10,0,0,0,0,30,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,10,0,0,0,0,0,0,10,0,80,0,0,20,0,0,0,0,0,20,0,40
0,6667,17,17.00,41.18,52.94,29.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.41,5.88,11.76,17.65,0,5.88,11.76,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.41,5.88,0,0,0,0,5.88,17.65,0,0,0,0,0,0,0,0,0,23.53,29.41,23.53,0,5.88,5.88,5.88,0,0,0,0,0,0,0,0,58.82,0,0,5.88,0,0,0,0,0,11.76,0,41.18
0,6668,20,20.00,15.00,80.00,50.00,15.00,10.00,0.00,5.00,5.00,0.00,5.00,5.00,5.00,15.00,10,0,15,0,5,5,15,5,0,0,0,15,0,0,0,0,0,0,0,0,0,35,0,0,5,5,0,5,20,20,0,0,0,0,0,0,0,0,0,40,10,20,15,5,5,0,0,5,0,0,0,0,0,55,5,10,5,0,0,0,5,10,10,0,10
0,6669,3,3.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,33.33,0,0,0,0,0,66.67,0,100
0,6670,4,4.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,25,0,0,0,0,0,50,0,100
